filename,compressed,uncompressed
builtins/assets/images/logo/logo_256.png,26991,28213
com/dynamo/gamesys/proto/ModelProto$Material$Builder.class,8015,28193
com/dynamo/bob/pipeline/TextureGenerator.class,11550,28180
javax/vecmath/GMatrix.class,13808,28162
com/google/protobuf/BinaryReader$SafeHeapReader.class,10491,27751
com/fasterxml/jackson/core/json/WriterBasedJsonGenerator.class,13352,27701
com/google/protobuf/DescriptorProtos$MessageOptions$Builder.class,7025,27600
com/dynamo/render/proto/Compute$ComputeDesc$Builder.class,7655,27583
com/dynamo/particle/proto/Particle$Modifier$Builder.class,8090,27504
org/codehaus/jackson/map/type/TypeFactory.class,8772,27446
com/dynamo/gamesys/proto/Physics$ContactPointResponse$Builder.class,8179,27312
org/apache/http/impl/client/AbstractHttpClient.class,7902,27312
com/fasterxml/jackson/databind/deser/std/StdDeserializer.class,9923,27144
com/dynamo/rig/proto/Rig$Mesh.class,9667,26949
com/google/protobuf/DescriptorProtos$MethodOptions$Builder.class,6834,26942
com/google/protobuf/DescriptorProtos$FieldDescriptorProto$Builder.class,7667,26837
com/fasterxml/jackson/databind/introspect/AnnotationIntrospectorPair.class,6739,26818
com/dynamo/rig/proto/Rig$MeshSet$Builder.class,7901,26704
com/dynamo/scriptdoc/proto/ScriptDoc$Element.class,9316,26697
com/google/protobuf/DescriptorProtos$UninterpretedOption$Builder.class,7571,26697
com/dynamo/rig/proto/Rig$RigAnimation$Builder.class,7659,26615
com/sun/jna/platform/win32/Kernel32Util.class,11207,26453
com/dynamo/properties/proto/PropertiesProto$PropertyDeclarations.class,8570,26434
com/google/protobuf/DescriptorProtos$ServiceDescriptorProto$Builder.class,7311,26393
com/google/protobuf/Field$Builder.class,7824,26215
com/google/protobuf/DescriptorProtos$EnumOptions$Builder.class,6609,26189
com/sun/xml/bind/v2/runtime/unmarshaller/UnmarshallingContext.class,9877,26182
com/dynamo/gameobject/proto/GameObject$ComponentPropertyDesc$Builder.class,7363,26107
com/sun/jna/platform/win32/COM/util/ProxyObject.class,9078,25914
com/dynamo/graphics/proto/Graphics.class,8001,25882
com/sun/jna/NativeLibrary.class,12824,25857
com/google/protobuf/DescriptorProtos$EnumValueOptions$Builder.class,6423,25856
com/dynamo/graphics/proto/Graphics$TextureProfiles$Builder.class,6904,25839
com/dynamo/render/proto/Font$FontDesc$Builder.class,7880,25815
com/dynamo/render/proto/Font$FontMap.class,9719,25781
com/google/protobuf/DescriptorProtos$ServiceOptions$Builder.class,6428,25762
org/openmali/vecmath2/Colorf.class,9461,25664
com/fasterxml/jackson/databind/SerializerProvider.class,7860,25608
com/dynamo/gamesys/proto/Tile$TileSet.class,9456,25602
com/dynamo/particle/proto/Particle$ParticleFX$Builder.class,6878,25311
com/dynamo/graphics/proto/Graphics$TextureImage$Image$Builder.class,7527,25304
com/fasterxml/jackson/databind/deser/BeanDeserializer.class,9030,25290
com/google/protobuf/DescriptorProtos$ExtensionRangeOptions$Builder.class,6083,25245
com/dynamo/render/proto/RenderTarget$RenderTargetDesc$Builder.class,6691,25156
com/dynamo/graphics/proto/Graphics$ShaderDesc$ResourceBinding$Builder.class,7424,25147
com/dynamo/gameobject/proto/GameObject$EmbeddedComponentDesc$Builder.class,7094,25125
com/fasterxml/jackson/databind/AnnotationIntrospector.class,6000,25077
com/amazonaws/services/s3/internal/crypto/ContentCryptoMaterial.class,8939,25044
com/dynamo/lua/proto/Lua$LuaModule$Builder.class,7108,24943
org/codehaus/jackson/impl/Utf8Generator.class,11284,24927
com/google/protobuf/DescriptorProtos$OneofOptions$Builder.class,6087,24853
com/sun/xml/bind/v2/runtime/XMLSerializer.class,10382,24827
com/dynamo/gamesys/proto/Tile$Animation$Builder.class,7691,24744
com/dynamo/bob/pipeline/LuaBuilder.class,11042,24674
com/dynamo/gamesys/proto/BufferProto$StreamDesc$Builder.class,7534,24639
com/dynamo/graphics/proto/Graphics$ShaderDesc$Shader$Builder.class,6905,24599
com/dynamo/render/proto/Font$GlyphBank.class,9159,24507
com/dynamo/gamesys/proto/AtlasProto$AtlasAnimation$Builder.class,7307,24380
org/codehaus/jackson/impl/ReaderBasedParser.class,12106,24229
org/apache/commons/io/IOUtils.class,8338,24122
com/google/protobuf/Method$Builder.class,7185,24119
com/dynamo/graphics/proto/Graphics$VertexAttribute.class,8464,24115
